,Unnamed: 0,overall,reviewerID,asin,reviewerName,reviewText
943,943,5,A1ET0JKK7VNOM4,0001384198,Tab,"Highly Recommend this book!  My 15 month old finds it and brings it to me to read EVERY night before bed.  He smiles when he knows ""A Hug"" is coming because he gets one too."
944,944,5,A7JKYNREH8NS4,0001384198,Megan,The classic story that is told over and over and never gets old. I love this book about positive thinking and never giving up. The illustrations are beautiful and my kids love to read it. One of my all time favorites.
945,945,5,A170OXDKB9LBP0,0001384198,LeAnn M,"My favorite book as a child...I am purchasing this one for my newly-adopted nephew.  A positive, encouraging message...there's nothing you can't do if you set your mind to it!"
946,946,5,A2O578DFQ6K4WV,0001384198,andrew pysher,Great
947,947,1,A1TI9UYWP0WMAY,0001384198,Harrison,Do not order the paperback version if you want a book to read to your kids. It is a tiny little notebook sized book and isn't worth the price. Buy the hardcover. We love the book just not this version
948,948,3,A1PGFH50C5XWDC,0001384198,Oceans Blue,Love the story and the pics but print too small.  Difficult to see the words.
949,949,4,A127UH3KKXW0C0,0001384198,JonesNavy454,"It was not the original book, but it serves it purpose in that I can give it to a little girl to teach her to dream and believe in herself, even when there are doubts.  This books teaches children to dream."
950,950,5,A2MGOMU2K4EO3O,0001384198,Leah White,This is a classic children's tale with big bright pictures on quality paper. Will be handed down and loved for generations.
951,951,2,AID9ZOW2HKO35,0001384198,Sharon L,"I was looking for a copy of this book that was exactly like the copies I already have in my daycare.  In the picture the seller posted, it was the same one.  (Not the one that's pictured here.)  Several reviewers had stated that the book listed was NOT the one pictured...but I didn't listen and ordered it.  I like the original story (why did they change the gender of the little engine?)  and the original illustrations.  I was disappointed in this book and did not give it as a going away gift for a daycare child who loved the original story, as I had planned to do.

That said, it is well-written and illustrated.  A good book, just not what I was looking for.  Hopefully going forward the photo will be the correct one so that others don't make the same mistake I did."
952,952,5,AQOV003Q91S31,0001384198,Sara V. Monroe,The books were great and more than met my expectations. The staff that received them were thrilled with the books. Thanks for the great quality product.
953,953,5,A1PQ5WDC71826Y,0001384198,Clifford T. Cernek,A great story my parents read me and I just read to my son! So glad it is on kindle!
954,954,5,AYU40VLTCA0OE,0001384198,Cynthia L. Kingsley,This book was a purchase for my 3 year old great nephew.  He loves it. The book was in great condition and I'm very happy with the purchase.
955,955,5,A4U5Q0DNABCP8,0001384198,Elizabeth A. Whalen,"A classic. This story is a must read for all children. Timeless and sweet, it teaches not only perserverebce but why we shoukdn't judge a book by its cover."
956,956,5,A3RQ6IH0Y5U926,0001384198,JL,"I had this book when I was a kid, now I read it to my daughter.  I like the old version [the one reviewed here] better than the more recent version.  They are almost identical but with subtle differences.  My daughter asks for ""choo-choo"" almost every night.  I never noticed, until another reviewer pointed it out, that all of the mean, bad trains are male and the nice, friendly trains are female.  I agree that it's a little weird. Who knows whether it was intentional by the author or just an unconscious issue, but it's hard to disregard.  However, I doubt that it really matters much, this is still a great book, and now I try to avoid making deep male voices for all the mean trains and female voices for all the nice trains."
957,957,5,A389S3L2NM34RH,0001384198,J. Curran,How delightful to find this classic children's book available in its original format and illustrations.  I have started looking for the books my children had for my young grandchildren as I believe strongly that children should be read to rather than put in front of a TV or computer game.  This edition is beautiful printed on quality paper and should be in every child's collection.
958,958,4,A28RCAA27DE22E,0001384198,Ellen M. Peacock,"Cute classic kids story.  Book is very small, only 4 1/2 X 4 /2 inches in size which was a surprise to me when I oipened up my package.  Good size for little hands but very small print for reading.  It arrived within alloted time frame and was well packaged. Another good addition to my kids library collection.  Ellen P."
959,959,5,A2T3B0CNIUEQ8M,0001384198,Tiffany Domena,"I am an artist, so when I read the book to my son, I was very fond of the artwork; very relevant, exciting in color and texture, and humorous.  I also loved the message of the book; the idea of the power of your words and supportive actions.  Excellent book!"
960,960,5,AQUS3T4JLM9B,0001384198,M. Kukta,"excellent original book.  I purchased this book for my great granddaughter, she is not quite 2 years old, but she loves looking at the illustrations, especially the trains.  her mother I am sure will read it to her and she will love it more and more as she gets older."
961,961,4,A17X040L000Z0B,0001384198,Kirsten L. Lawson,"my boy loves this story, and quotes whole pages, he loves the book and has read it hundreds of times, but the pages keep falling out- the stitching is  not sturdy enough for a toddler's loving attentions."
962,962,5,A3W5CI95Q9ABG9,0001384198,Florida Grammy,"Have loved it since I was a child.  Just bought it for my soon to be great nephew/niece.  Have quoted the ""I think I can"" forever."
963,963,5,A1X1J3ISEQA5E6,0001384198,Tupring,It's a great story with  a great message for small children and grown ups alike  who love to read to their kids or grandkids.
964,964,4,A1Y5BABKI75EQ3,0001384198,Hannah Lockhart,"I guess I didn't read that it was for mailing. Has an odd cover so that you can just drop it in the mail. but so cute.,"
965,965,4,A2LTAN1UB0YW2A,0001384198,Barbara Sassoon,"I didn't realize this is a tiny book.
The story is a classic that I loved as a child. Still fun to read to kids."
966,966,5,A6695MRT3RCH6,0001384198,the Raven,I loved this book as a child.  I think it turned into my mantram.  Mine was a cheap edition and is long gone.  This is an oversized gorgeous edition.  I wonder if this little message is how I managed to survive advanced cancer and accomplish everything I ever set my mind to my whole life.  May. be.
967,967,5,AYW4TM81EIFJ0,0001384198,Anoop,This book is one of my favorites and i bought it for a friend who has a baby. I recommend it
968,968,5,A379YF5EBR14W1,0001384198,billy j. king,"Always a motivation, I use it in teaching sales agents the importance in believing in themselves and meeting their goals."
969,969,5,AVTWQN6K0QRCD,0001384198,B. Klotz,"This book is very small, but cute. It's the original story and very entertaining. I was surprised by how small the book was."
970,970,3,A3OKSUB9PVLONR,0001384198,pam blankenship.,"Be advised this is the very small version of the book.  Other than that, it was as ex poi ected."
971,971,5,A1C8B6R6FQNGXF,0001384198,Cjeelias,My son loves the movie and since he's 3 and of course still learning how to read I thought why not get him his favorite movie in a book form :)  So glad I purchased this.
972,972,5,A1FOHZT3ZF10XS,0001384198,Darlene,"This was my younger son David's favorite book. I bought this new copy of the book for my grandson who is named in memory of my younger son. This three-year-old loves the book and shuffles across the ceramic tile in the kitchen
chugging, ""I think I can; I think I can."" As a retired teacher of literature and language arts, I treasure the book as a great motivational tool for children. I would recommend it to every parent of small children, because we all need encouragement and good self-image. And who doesn't like trains?!?!?"
973,973,5,A2C9O6LKUE36M5,0001384198,s,"I bought this as a gift for a two year old, and I was told that it was good quality. He has been walking around with it, looking at it for two days."
974,974,5,AQ5ILOWCIP69P,0001384198,Joyce Spaeth,"This was my favorite book growing up.  It has the best positive message of persevering--never give up, pursue your dreams.  Never give in to a difficult challenge--you can do it.  At 68, I still never give up."
975,975,5,A2G5IFYYHFIQNB,0001384198,Boxer Dog Lover in Vermont...,"My mom used to read me this when I was very young.  And, I think that phrase ""I think I can, I know I can"" has followed me throughout my years.  A wonderful lesson to learn at a young age.  One must believe in order for things to come true!

Absolutely love this book and the drawings.

Most highly recommended."
976,976,5,A2XVDBLACNE7ZC,0001384198,Rebecca,"Love that this is an unaltered version of the book. It was one of my childhood favorites and has become one of the favorites for my three little ones. We bought this as a gift for a first birthday. I love the size for travel, although I recommend the full size, ORIGINAL book if you do not have it."
977,977,4,A22K9RNKGUDTYC,0001384198,Margarita,"My son loves this book but either I didn't read the description well or the size of the book wasn't very prominently displayed. It's very tiny and his grandparents definitely cannot read it. It makes it tough to hold so I can read and he can see the pictures as well. Great, classic story though with beautiful pictures"
978,978,5,A3G7M21JZHU2I4,0001384198,Amazon Customer,"I love this book so much because it's a cute message, and the main character and the hero are both females. It's refreshing to read a story to my daughter where the default character (be it a duck, pig, train, robot or human) isn't male. She'll have time enough in society to learn that the default human is a white male and everything else is an ""other,"" I really don't need children's books to start hammering that message in while she's not yet old enough to poop in the potty. Because some other books do that, but not this one. I think I got a little off-topic there..."
979,979,1,AHW4HJKKLOMEN,0001384198,joan f plyler,"I have ordered many books from you in the past 6 1/2 yrs for my grandchildren and I was very disappointed with the size of this book.
I'll have to think long and hard before ordering anything else from amazon."
980,980,5,A2SQNYDV9YU67A,0001384198,Susan Moore Jordan,"I remember this book from decades ago when my mother read it to my brother and me, and I ordered it for my two-year-old grandson. The book is exactly as I remember it and I am thrilled to be able to give it to Owen for his second birthday, and I look forward to reading it to him. I had the book at one time and read it to Owen's dad. How lovely that this wonderful classic is still available! Beautifully illustrated and a wonderful, positive story for children.

Susan Moore Jordan"
